No.of nodes:	 100
Area:	 1000 x 1000
Mobility:	 100
 
CBR Pkt_size:	 50
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	18.703390	0.942065	14.708215	0.157895	
0.05 	8.515385	0.585213	7.662704	0.071161	
0.033 	6.257062	0.393388	4.938154	0.046952	
0.025 	9.519313	0.303202	3.872309	0.039823	
0.02 	3.475743	0.233584	3.065914	0.069317	
 
CBR Pkt_size:	 100
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	18.745763	0.942065	15.344214	0.152500	
0.05 	9.395745	0.452949	7.335694	0.112500	
0.033 	12.324022	0.453942	4.830683	0.052762	
0.025 	4.324219	0.362264	3.668555	0.037295	
0.02 	7.498305	0.439533	3.090855	0.026020	
 
CBR Pkt_size:	 150
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	18.957265	0.942065	14.665722	0.145000	
0.05 	18.838983	0.583648	7.141873	0.056180	
0.033 	10.161290	0.232231	5.081373	0.052023	
0.025 	4.722581	0.305329	3.678470	0.034134	
0.02 	3.441315	0.201204	2.852893	0.060838	
 
CBR Pkt_size:	 200
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	18.618644	0.942065	14.948127	0.147500	
0.05 	8.645914	0.360451	7.704309	0.078652	
0.033 	5.607143	1.186826	4.695731	0.048640	
0.025 	4.708155	0.245614	3.862658	0.078914	
0.02 	3.472613	0.380020	3.078979	0.036317	
 
CBR Pkt_size:	 250
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	36.966667	0.927136	15.430267	0.132500	
0.05 	18.703390	0.583960	7.725111	0.078652	
0.033 	5.622449	0.307947	4.841121	0.055281	
0.025 	9.472103	0.231348	3.681303	0.036030	
0.02 	6.308782	0.194486	3.080166	0.067318	
 
CBR Pkt_size:	 50
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	17.279070	0.476190	12.662500	0.065000	
0.05 	8.571429	0.240000	6.329588	0.032459	
0.033 	5.687980	0.238017	4.177246	0.021434	
0.025 	4.312016	0.185741	3.164897	0.016414	
0.02 	3.461897	0.100150	2.540000	0.013252	
 
CBR Pkt_size:	 100
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	17.224806	0.476190	12.700000	0.065000	
0.05 	8.610039	0.493116	6.352060	0.032459	
0.033 	5.703325	0.320396	4.177246	0.021434	
0.025 	4.315891	0.121951	3.158651	0.016414	
0.02 	3.482115	0.146366	2.541500	0.013252	
 
CBR Pkt_size:	 150
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	17.170543	0.476190	12.695000	0.065000	
0.05 	8.602317	0.371250	6.339576	0.032459	
0.033 	5.739130	0.157721	4.166529	0.021434	
0.025 	4.366279	0.182843	3.164897	0.016414	
0.02 	3.510109	0.302658	2.546500	0.015291	
 
CBR Pkt_size:	 200
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	17.255814	0.476190	12.727500	0.065000	
0.05 	8.590734	0.241552	6.327091	0.032459	
0.033 	5.785530	0.413565	4.180544	0.021434	
0.025 	4.352713	0.121951	3.170518	0.016414	
0.02 	3.482115	0.246994	2.538500	0.029141	
 
CBR Pkt_size:	 250
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	17.333333	0.476190	12.697500	0.065000	
0.05 	8.610039	0.371250	6.339576	0.032459	
0.033 	5.687980	0.318745	4.187964	0.021434	
0.025 	4.354651	0.183750	3.163648	0.016414	
0.02 	3.483670	0.195391	2.538000	0.036307	
 
CBR Pkt_size:	 50
Node Speed:	 6
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	90.125000	0.486216	12.700000	0.060000	
0.05 	44.122449	0.241250	6.347066	0.029963	
0.033 	29.671233	0.241123	4.169002	0.019786	
0.025 	22.298969	0.180338	3.171143	0.015152	
0.02 	18.041667	0.148148	2.533500	0.012232	
 
CBR Pkt_size:	 100
Node Speed:	 6
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	90.125000	0.486216	12.705000	0.060000	
0.05 	44.204082	0.243750	6.358302	0.029963	
0.033 	29.243243	0.156895	4.192086	0.019786	
0.025 	22.278351	0.184837	3.163648	0.015152	
0.02 	18.016667	0.096144	2.555500	0.012232	
 
CBR Pkt_size:	 150
Node Speed:	 6
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	90.000000	0.486216	12.702500	0.060000	
0.05 	44.102041	0.843358	6.337079	0.029963	
0.033 	29.630137	0.156069	4.183017	0.019786	
0.025 	22.288660	0.167815	3.171768	0.041667	
0.02 	18.033333	0.099099	2.546000	0.012232	
 
CBR Pkt_size:	 200
Node Speed:	 6
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	90.000000	0.486216	12.715000	0.060000	
0.05 	44.122449	0.360451	6.333333	0.029963	
0.033 	29.616438	0.158416	4.182193	0.019786	
0.025 	22.360825	0.243277	3.179888	0.019571	
0.02 	18.025000	0.099099	2.548000	0.012232	
 
CBR Pkt_size:	 250
Node Speed:	 6
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	90.125000	0.486216	12.707500	0.060000	
0.05 	44.122449	0.232500	6.337079	0.029963	
0.033 	29.616438	0.242775	4.184666	0.019786	
0.025 	22.350515	0.120075	3.166771	0.015152	
0.02 	18.033333	0.143860	2.545500	0.012232	
 
CBR Pkt_size:	 50
Node Speed:	 4
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	inf	0.481203	12.725000	0.045000	
0.05 	inf	0.243750	6.350811	0.023720	
0.033 	inf	0.241123	4.178071	0.015664	
0.025 	inf	0.120700	3.189257	0.011868	
0.02 	inf	0.096548	2.545500	0.010505	
 
CBR Pkt_size:	 100
Node Speed:	 4
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	inf	0.481203	12.770000	0.045000	
0.05 	inf	0.242500	6.347066	0.023720	
0.033 	inf	0.241123	4.195383	0.015664	
0.025 	inf	0.120700	3.186134	0.011868	
0.02 	inf	0.097598	2.562000	0.009500	
 
CBR Pkt_size:	 150
Node Speed:	 4
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	inf	0.481203	12.755000	0.045000	
0.05 	inf	0.616250	6.360799	0.023780	
0.033 	inf	0.162675	4.189613	0.015664	
0.025 	inf	0.376566	3.183011	0.011257	
0.02 	inf	0.098098	2.551500	0.010505	
 
CBR Pkt_size:	 200
Node Speed:	 4
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	inf	0.481203	12.745000	0.045000	
0.05 	inf	0.616250	6.364544	0.025000	
0.033 	inf	0.241123	4.209398	0.015664	
0.025 	inf	0.120700	3.194878	0.011868	
0.02 	inf	0.097598	2.551000	0.012506	
 
CBR Pkt_size:	 250
Node Speed:	 4
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	inf	0.481203	12.727500	0.045000	
0.05 	inf	0.616250	6.350811	0.023720	
0.033 	inf	0.162675	4.207749	0.015664	
0.025 	inf	0.186875	3.187383	0.011868	
0.02 	inf	0.095596	2.548000	0.010000	
 
CBR Pkt_size:	 50
Node Speed:	 2
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	88.347826	0.253133	12.750000	0.042500	
0.05 	43.276596	0.242500	6.368290	0.022472	
0.033 	29.897059	0.157721	4.188788	0.014839	
0.025 	22.086957	0.120776	3.177389	0.011243	
0.02 	18.008850	0.095143	2.551000	0.010005	
 
CBR Pkt_size:	 100
Node Speed:	 2
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	88.347826	0.253133	12.762500	0.042500	
0.05 	43.276596	0.366250	6.379526	0.022472	
0.033 	29.100000	0.157721	4.199505	0.014839	
0.025 	22.086957	0.183354	3.178014	0.011243	
0.02 	17.859649	0.148148	2.550000	0.009000	
 
CBR Pkt_size:	 150
Node Speed:	 2
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	88.347826	0.253133	12.672500	0.042500	
0.05 	43.276596	0.241552	6.367041	0.022528	
0.033 	29.911765	0.161850	4.198681	0.014839	
0.025 	22.097826	0.121402	3.187383	0.010632	
0.02 	17.833333	0.098098	2.544000	0.010005	
 
CBR Pkt_size:	 200
Node Speed:	 2
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	88.347826	0.253133	12.737500	0.042500	
0.05 	43.276596	0.241552	6.350811	0.023750	
0.033 	29.071429	0.157721	4.200330	0.014839	
0.025 	22.086957	0.185116	3.193004	0.011243	
0.02 	18.572727	0.098098	2.553500	0.012006	
 
CBR Pkt_size:	 250
Node Speed:	 2
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	88.347826	0.253133	12.730000	0.042500	
0.05 	43.276596	0.241552	6.374532	0.022472	
0.033 	30.909091	0.161850	4.206101	0.014839	
0.025 	22.076087	0.117573	3.186134	0.011243	
0.02 	17.842105	0.094642	2.550500	0.009500	
 
