No.of nodes:	 100
Area:	 500 x 500
Mobility:	 100
 
CBR Pkt_size:	 50
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.336842	0.000000	4.954386	4.010025	
0.05 	6.986000	1.176000	9.912000	8.010000	
0.033 	5.208521	1.302130	15.009501	12.131213	
0.025 	1.708000	0.000000	19.810000	16.010000	
0.02 	9.118559	0.000000	24.750375	20.010005	
 
CBR Pkt_size:	 100
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	5.365414	0.000000	8.493233	8.020050	
0.05 	11.976000	2.016000	14.856000	15.980000	
0.033 	9.024902	2.232223	25.730573	24.262426	
0.025 	2.160000	0.000000	33.960000	32.040000	
0.02 	16.184092	0.000000	42.453227	40.020010	
 
CBR Pkt_size:	 150
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	8.180451	0.000000	12.032080	12.030075	
0.05 	11.900000	2.856000	24.072000	24.030000	
0.033 	13.839384	3.162316	36.451645	36.393639	
0.025 	3.060000	0.000000	41.718000	48.060000	
0.02 	35.377689	0.000000	60.074037	60.030015	
 
CBR Pkt_size:	 200
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	10.851128	0.000000	16.012030	16.080201	
0.05 	21.956000	3.696000	32.032000	32.040000	
0.033 	3.036304	4.092409	41.144114	48.524852	
0.025 	3.960000	0.000000	62.260000	64.080000	
0.02 	41.160580	0.000000	67.881941	80.080040	
 
CBR Pkt_size:	 250
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	13.317293	0.000000	19.109774	20.050125	
0.05 	18.900000	4.536000	39.312000	40.050000	
0.033 	3.834383	4.914491	57.839784	60.656066	
0.025 	49.626000	0.000000	76.302000	80.000000	
0.02 	6.753377	0.000000	95.519760	99.299650	
 
CBR Pkt_size:	 50
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	2.133333	4.954386	5.080702	4.013233	
0.05 	4.564000	4.942000	9.870000	8.000000	
0.033 	5.852585	12.419242	14.939494	12.131213	
0.025 	12.950000	22.204000	19.698000	16.000000	
0.02 	16.164082	24.316158	25.226613	20.010005	
 
CBR Pkt_size:	 100
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	4.523308	9.527820	8.469173	8.023258	
0.05 	9.168000	19.152000	16.872000	16.000000	
0.033 	10.009001	21.290129	25.586559	24.262426	
0.025 	19.656000	38.136000	33.792000	31.980000	
0.02 	17.384692	47.135568	42.237119	39.899950	
 
CBR Pkt_size:	 150
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	6.782957	13.565915	11.997995	12.000000	
0.05 	9.384000	12.002000	23.970000	24.000000	
0.033 	16.559656	17.069707	36.281628	36.363636	
0.025 	18.938000	53.856000	47.872000	47.970000	
0.02 	23.607804	53.168584	59.801901	60.030015	
 
CBR Pkt_size:	 200
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	6.131328	17.467669	15.967920	16.000000	
0.05 	16.412000	15.532000	31.900000	32.000000	
0.033 	25.390539	53.333333	46.952695	48.534453	
0.025 	24.244000	24.948000	61.996000	64.000000	
