No.of nodes:	 80
Area:	 500 x 500
Mobility:	 100
 
CBR Pkt_size:	 50
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	3.596992	5.614035	5.614035	4.010025	
0.05 	7.168000	11.214000	11.214000	8.016400	
0.033 	10.855086	15.541554	16.983698	12.131213	
0.025 	14.252000	22.260000	22.414000	16.003200	
0.02 	17.900950	27.579790	28.014007	20.010005	
 
CBR Pkt_size:	 100
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	6.163409	9.624060	9.624060	8.020050	
0.05 	12.288000	19.224000	19.224000	16.023200	
0.033 	18.601860	26.642664	29.114911	24.262426	
0.025 	24.552000	38.160000	38.424000	32.023200	
0.02 	30.567284	47.279640	48.024012	40.020010	
 
CBR Pkt_size:	 150
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	8.729825	13.634085	13.634085	12.030075	
0.05 	17.408000	27.234000	27.234000	24.033200	
0.033 	26.318632	37.743774	41.246125	36.393639	
0.025 	34.782000	54.060000	54.434000	48.033200	
0.02 	43.167584	66.979490	68.034017	60.030015	
 
CBR Pkt_size:	 200
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	11.296241	17.644110	17.644110	16.040100	
0.05 	22.528000	35.244000	35.244000	32.046400	
0.033 	33.795380	48.844884	53.377338	48.524852	
0.025 	44.880000	69.960000	70.444000	64.043200	
0.02 	56.084042	86.679340	88.044022	80.040020	
 
CBR Pkt_size:	 250
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	13.862657	21.654135	21.654135	20.050125	
0.05 	27.648000	43.254000	43.254000	40.053200	
0.033 	41.854185	59.945995	65.508551	60.656066	
0.025 	55.134000	85.860000	86.454000	80.003200	
0.02 	68.992496	106.379190	108.054027	100.050025	
 
CBR Pkt_size:	 50
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	3.592982	5.614035	5.614035	4.000000	
0.05 	7.168000	9.058000	11.214000	8.013200	
0.033 	10.851085	15.513551	16.983698	12.131213	
0.025 	14.308000	17.206000	22.414000	16.013200	
0.02 	17.886943	24.554277	28.014007	20.010005	
 
CBR Pkt_size:	 100
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	6.159398	9.624060	9.624060	8.000000	
0.05 	12.288000	15.528000	19.224000	16.026400	
0.033 	18.601860	26.594659	29.114911	24.262426	
0.025 	24.528000	29.496000	38.424000	32.023200	
0.02 	30.543272	42.165083	48.024012	40.020010	
 
CBR Pkt_size:	 150
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	8.725815	13.634085	13.634085	12.000000	
0.05 	17.408000	21.998000	27.234000	24.033200	
0.033 	26.352635	37.675768	41.246125	36.393639	
0.025 	34.748000	41.786000	54.434000	48.074400	
0.02 	43.439720	60.482241	68.034017	60.030015	
 
CBR Pkt_size:	 200
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	11.292231	17.644110	17.644110	15.959900	
0.05 	22.528000	28.468000	35.244000	32.000000	
0.033 	34.103410	48.756876	53.377338	48.484848	
0.025 	44.968000	54.076000	70.444000	64.040000	
0.02 	56.216108	77.610805	88.044022	80.040020	
 
CBR Pkt_size:	 250
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	13.858647	21.654135	21.654135	20.000000	
0.05 	27.648000	34.938000	43.254000	40.053200	
0.033 	41.854185	4.698470	65.508551	60.606061	
0.025 	55.188000	66.366000	86.454000	80.103200	
0.02 	68.992496	14.965483	108.054027	100.050025	
 
CBR Pkt_size:	 50
Node Speed:	 6
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	3.592982	4.954386	5.010526	4.010025	
0.05 	7.126000	9.058000	9.730000	8.013200	
0.033 	10.837084	13.245325	15.177518	12.131213	
0.025 	14.266000	17.206000	19.978000	16.013200	
0.02 	17.886943	21.248624	25.044522	20.010005	
 
CBR Pkt_size:	 100
Node Speed:	 6
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	6.159398	8.493233	8.324812	8.020050	
