No.of nodes:	 80
Area:	 1000 x 1000
Mobility:	 100
 
CBR Pkt_size:	 50
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.014033	0.015345	0.011000	0.014380	
0.05 	0.009880	0.013783	0.011631	0.018987	
0.033 	0.009113	0.013789	0.013972	0.017915	
0.025 	0.009996	0.138370	0.015535	0.015041	
0.02 	0.010028	0.327473	0.018575	0.102110	
 
CBR Pkt_size:	 100
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.014801	0.015373	0.014273	0.027350	
0.05 	0.010781	0.255715	0.016200	0.019790	
0.033 	0.011223	0.015747	0.140468	0.020713	
0.025 	0.011139	0.020743	0.055548	0.029867	
0.02 	0.012052	0.179142	0.022982	0.295411	
 
CBR Pkt_size:	 150
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.014045	0.075494	0.018852	0.019374	
0.05 	0.012381	0.022024	0.017046	0.023526	
0.033 	0.011904	0.124414	0.015054	0.024533	
0.025 	0.013229	0.035518	0.023622	0.052855	
0.02 	0.014181	0.024698	0.172900	0.512531	
 
CBR Pkt_size:	 200
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.018315	0.017065	0.019272	0.018744	
0.05 	0.013554	0.138925	0.017139	0.024627	
0.033 	0.014512	0.086135	0.024537	0.033343	
0.025 	0.014909	0.037116	0.038456	0.043564	
0.02 	0.016487	0.199129	0.054963	0.603328	
 
CBR Pkt_size:	 250
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.013292	0.094910	0.019551	0.020986	
0.05 	0.015162	0.025228	0.022560	0.021287	
0.033 	0.015997	0.244750	0.025337	0.050651	
0.025 	0.016409	0.019602	0.034555	0.582956	
0.02 	0.017979	0.126653	0.114404	1.695126	
 
CBR Pkt_size:	 50
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.009796	0.020215	0.013910	0.014841	
0.05 	0.010057	0.182597	0.012184	0.025949	
0.033 	0.011895	0.016326	0.015518	0.034461	
0.025 	0.011440	0.015449	0.027597	0.020269	
0.02 	-nan	0.122255	0.019393	0.015127	
 
CBR Pkt_size:	 100
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	-nan	0.654186	0.015627	0.018182	
0.05 	0.011911	0.169453	0.014721	0.018841	
0.033 	0.011959	0.014087	0.015310	0.032037	
0.025 	0.014045	0.046744	0.017626	0.041063	
0.02 	-nan	0.088550	0.027660	0.094836	
 
CBR Pkt_size:	 150
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.013421	0.087984	0.016192	0.019985	
0.05 	0.011392	0.018914	0.017495	0.025699	
0.033 	0.013547	0.023434	0.020008	0.028006	
0.025 	-nan	0.165243	0.119673	0.027503	
0.02 	0.017784	0.178535	0.061490	0.962019	
 
CBR Pkt_size:	 200
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	-nan	0.020669	0.055441	0.020523	
0.05 	0.013459	0.020685	0.021207	0.020808	
0.033 	0.014876	0.021131	0.021359	0.022183	
0.025 	-nan	0.029784	0.125953	0.057119	
0.02 	0.016391	0.248702	0.134385	1.011603	
 
CBR Pkt_size:	 250
Node Speed:	 8
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	-nan	0.034222	0.023453	0.028652	
0.05 	-nan	0.312445	0.022926	0.057428	
0.033 	0.016244	0.065873	0.102665	0.070177	
0.025 	-nan	0.181276	0.041328	0.391897	
0.02 	0.022638	0.239254	0.080898	1.389252	
 
CBR Pkt_size:	 50
Node Speed:	 6
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.025935	0.046147	0.014057	0.015549	
0.05 	0.012911	0.014852	0.014386	0.015158	
0.033 	0.011418	0.015290	0.013518	0.018585	
0.025 	0.009226	0.015126	0.063592	0.019272	
0.02 	0.014581	0.054165	0.023997	0.026115	
 
CBR Pkt_size:	 100
Node Speed:	 6
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.027804	0.060179	0.018782	0.017612	
0.05 	0.014889	0.018953	0.078552	0.018151	
0.033 	0.013658	0.018347	0.026233	0.021543	
0.025 	0.010889	0.057974	0.023021	0.034993	
0.02 	0.024373	0.032486	0.047305	0.050384	
 
CBR Pkt_size:	 150
Node Speed:	 6
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.028998	0.021649	0.018135	0.024528	
0.05 	0.016391	0.020127	0.021269	0.029161	
0.033 	0.015287	0.019407	0.021871	0.027460	
0.025 	0.022921	0.074668	0.030395	0.022394	
0.02 	0.028572	0.017613	0.060764	0.204784	
 
CBR Pkt_size:	 200
Node Speed:	 6
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.030672	0.071170	0.020732	0.024899	
0.05 	0.018793	0.026616	0.022078	0.025731	
0.033 	0.017455	0.025702	0.022360	0.027082	
0.025 	0.026923	0.021396	0.047125	0.042920	
0.02 	0.034255	0.119803	0.208743	0.519804	
 
CBR Pkt_size:	 250
Node Speed:	 6
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.032462	0.022335	0.019954	0.023671	
0.05 	0.017454	0.023059	0.045962	0.031154	
0.033 	0.019345	0.127893	0.037301	0.033485	
0.025 	0.030641	0.027421	0.277635	0.526707	
0.02 	0.045450	0.252825	0.500580	1.196861	
 
CBR Pkt_size:	 50
Node Speed:	 4
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	-nan	0.013073	0.016863	0.097113	
0.05 	0.015700	0.014277	0.015517	0.110726	
0.033 	0.014090	0.014405	0.015952	0.021014	
0.025 	0.015709	0.017462	0.016778	0.089969	
0.02 	0.026988	0.064977	0.022755	0.103599	
 
CBR Pkt_size:	 100
Node Speed:	 4
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.016703	0.015011	0.019121	0.099403	
0.05 	0.017807	0.018983	0.016748	0.109714	
0.033 	-nan	0.103877	0.018839	0.023619	
0.025 	0.021333	0.014840	0.024116	0.104453	
0.02 	-nan	0.017474	0.037616	0.223798	
 
CBR Pkt_size:	 150
Node Speed:	 4
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	-nan	0.021819	0.020800	0.102484	
0.05 	0.020208	0.018542	0.021072	0.113104	
0.033 	0.025553	0.040735	0.021146	0.045741	
0.025 	-nan	0.025628	0.039865	0.103676	
0.02 	0.059864	0.195080	0.429550	1.192594	
 
CBR Pkt_size:	 200
Node Speed:	 4
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.020878	0.020073	0.056355	0.105652	
0.05 	0.022629	0.029452	0.033566	0.117997	
0.033 	0.018964	0.024914	0.024601	0.055261	
0.025 	-nan	0.095674	0.211746	0.155422	
0.02 	0.061036	0.068006	0.250121	2.257510	
 
CBR Pkt_size:	 250
Node Speed:	 4
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	-nan	0.024920	0.025184	0.108457	
0.05 	0.025914	0.023122	0.024380	0.119123	
0.033 	0.041940	0.024966	0.099729	0.034640	
0.025 	0.048575	0.035966	0.172968	0.337676	
0.02 	0.088115	0.427730	1.086017	1.549504	
 
CBR Pkt_size:	 50
Node Speed:	 2
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	-nan	0.014495	0.013776	0.096704	
0.05 	-nan	0.040935	0.016307	0.109471	
0.033 	-nan	0.089827	0.014309	0.020826	
0.025 	-nan	0.017292	0.016764	0.085053	
0.02 	-nan	0.014378	0.125359	0.115630	
 
CBR Pkt_size:	 100
Node Speed:	 2
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	-nan	0.016859	0.017832	0.099270	
0.05 	-nan	0.017004	0.016269	0.111852	
0.033 	-nan	0.018390	0.018702	0.019604	
0.025 	-nan	0.021338	0.084922	0.087526	
0.02 	-nan	0.033686	0.100552	0.503603	
 
CBR Pkt_size:	 150
Node Speed:	 2
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	-nan	0.019126	0.022315	0.101496	
0.05 	-nan	0.019651	0.022786	0.114281	
0.033 	-nan	0.019199	0.021407	0.022606	
0.025 	-nan	0.019303	0.053749	0.106571	
0.02 	-nan	0.018389	0.111103	0.467998	
 
CBR Pkt_size:	 200
Node Speed:	 2
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	-nan	0.021579	0.020474	0.104129	
0.05 	-nan	0.024866	0.023759	0.116760	
0.033 	-nan	0.023337	0.084940	0.029002	
0.025 	-nan	0.081357	0.109335	0.136263	
0.02 	-nan	0.073618	0.188988	1.004228	
 
CBR Pkt_size:	 250
Node Speed:	 2
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	-nan	0.025867	0.027237	0.106447	
0.05 	-nan	0.024107	0.024698	0.119314	
0.033 	-nan	0.026789	0.033701	0.034364	
0.025 	-nan	0.043008	0.150582	0.239013	
0.02 	-nan	0.088477	0.642373	2.154335	
 
No.of nodes:	 80
Area:	 1000 x 1000
Mobility:	 10
 
CBR Pkt_size:	 50
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.685489	0.016504	0.019738	0.018774	
0.05 	0.585489	0.016429	0.019561	0.020514	
0.033 	0.589489	0.016461	0.019750	0.015419	
0.025 	0.585489	0.016472	0.019870	0.032992	
0.02 	0.605489	0.016512	0.021210	0.028874	
 
CBR Pkt_size:	 100
Node Speed:	 10
 
 	 DSDV 	 AODV 	 AOMDV 	 DSR
0.1 	0.685714	0.019304	0.022862	0.020881	
0.05 	0.585714	0.019262	0.022812	0.020559	
0.033 	0.589714	0.019302	0.023039	0.017719	
0.025 	0.585714	0.019329	0.023597	0.027432	
0.02 	0.605714	0.019347	0.023561	0.026102	
 
